drug 1,drug 2,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,ECFP4
CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,0.217714108,0.113233301,-0.026423098,0.155183969,0.264098268,0.236944891,0.163570892,0.359127706,0.17182733,0.921074101,0.815901534,0.092491281,-0.063833101,0.138426303,0.066220792,0.321048136,0.606827856,0.666932882,0.650040436,0.460539601,0.15111252,0.226053751,-0.115538377,0.494075404,0.118681061,0.182926829
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,-0.047001011,0.089510429,0.038579628,-0.034674723,0.047509044,0.442548572,0.14551299,0.717761863,0.671809097,0.884176052,0.263913591,-0.221827599,0.815723434,0.908556883,0.165862202,0.82991984,-0.029338635,0.316206966,0.319553541,0.738716673,-0.042272103,0.03250759,0.003129773,0.405934081,0.124574886,0.144444444
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,0.070695142,-0.003419416,0.360112043,0.125276371,-0.077012787,0.852879136,0.268901809,0.23241422,0.655297596,0.225853353,0.300427984,0.118056122,0.445713103,0.576866761,0.201873414,0.43101792,0.085296138,0.111591446,0.397880703,0.220653288,0.205337143,-0.078837701,-0.059857837,0.419631354,0.472921187,0.185185185
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,0.128649079,-0.01851855,-0.205162278,0.105097087,0.023549411,0.737859203,0.278982942,0.658404871,0.816046624,0.966872815,0.127195111,-0.249053976,0.862775836,0.91607448,0.194034011,0.801931855,0.028497726,-0.086038881,0.190494185,0.254024997,0.351429171,0.137596946,-0.078928883,0.220655153,0.446320071,0.144329897
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O,0.035234185,0.499790497,0.307440434,0.380006268,0.054930432,0.69225089,0.072269655,0.060854419,0.227475855,0.969889738,0.58605302,-0.245951589,0.845871576,0.49910916,0.262416049,0.796331071,0.710607243,0.273485021,0.330128955,0.79757428,0.281150045,0.210974462,-0.04268515,0.1574876,0.385672886,0.194444444
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4,0.21213879,0.492799172,-0.086875526,0.171443659,0.080931628,0.653097739,0.316438946,0.692557027,0.731235516,0.936455051,0.1901817,-0.298862643,0.838955753,0.848422151,0.207826035,0.784923058,0.249976412,0.082803465,0.256688995,0.373916561,-0.064685124,0.269450494,-0.08365315,0.347838904,0.58794074,0.138888889
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=C)CC[C@@]35O,0.088858002,0.193808923,-0.199638176,0.118939388,-0.007853513,0.223537893,0.019656635,0.699165512,0.740540551,0.947383786,0.131595809,-0.250101644,0.856614646,0.851179641,0.207035025,0.777860162,0.05127571,0.014033124,0.130050197,0.389089141,0.24770448,0.386593961,-0.065445499,0.254785978,0.152012044,0.132653061
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,0.052919383,0.029629737,-0.248898279,0.069318666,0.004358621,0.408492845,0.15226637,0.588472391,0.788497675,0.942479167,0.093842903,-0.221162299,0.820521781,0.864611449,0.197627637,0.40570791,0.070538545,0.065557439,0.150796833,0.009020247,0.256060347,0.385368056,-0.016396202,0.232396603,0.260135309,0.142857143
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5,0.141868581,0.21551894,-0.172534157,0.255418833,0.095473285,0.780349141,0.364396062,0.726067497,0.78010944,0.91332043,0.197085454,-0.23625139,0.826574515,0.861277085,0.195049063,0.86496953,0.481981467,0.09248921,0.139982361,0.263259762,0.260565864,0.2863156,0.094546763,0.286755697,0.406004957,0.144329897
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,0.110840865,0.169835291,-0.124630951,0.227744723,0.118130156,0.741069108,0.281713723,0.79130943,0.766657682,0.890989411,0.208948996,-0.281477632,0.828823817,0.879069268,0.191316543,0.836121325,0.458342954,0.027013802,0.251244128,0.585593159,0.112166452,0.31090711,-0.042148894,0.407582017,0.378834446,0.141304348
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N,0.056262215,0.065438644,0.076441539,0.392036205,0.057704718,0.832915945,0.052476777,0.791921334,0.790564705,0.955852314,0.276343308,-0.250196962,0.86686493,0.929133531,0.205438234,0.818253831,0.203900688,0.129688012,0.356670197,0.804606715,0.238286717,0.147577385,-0.049704328,0.320954139,0.465383389,0.127906977
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0.103194256,0.098948466,-0.182642971,0.091017261,0.056974688,0.810984776,0.026974788,0.785504248,0.78499938,0.942370697,0.143325931,-0.237112566,0.859822535,0.901564861,0.209412863,0.888983725,0.648829927,0.094505594,0.227759434,0.644819801,0.264416751,0.247138265,-0.1141637,0.268683649,0.357567064,0.129032258
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,0.08613345,0.048522868,-0.217124487,0.144139562,0.042764904,0.829149512,-0.036852597,0.731576392,0.809928796,0.942509164,0.14938395,-0.259674678,0.846450183,0.883621575,0.218744959,0.835727883,0.098432539,0.016521152,0.205629464,0.441076889,0.248872587,0.178098701,-0.130025021,0.254093979,0.491346297,0.150537634
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,0.094438796,0.139233296,-0.191786649,0.169775899,0.040480613,0.349228503,0.528104389,0.536303502,0.745130011,0.933559269,0.159123073,-0.238623028,0.840787851,0.860870487,0.192376047,0.760852693,0.432631554,-0.060478357,0.118380076,0.20151341,0.183197117,0.378638848,-0.039128332,0.307874216,0.199482048,0.144329897
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12OC3=C(OCCN4CCOCC4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0.157313344,0.437910915,-0.229275209,0.083677986,0.068706791,0.778179004,0.698065043,0.644263201,0.82674332,0.731729265,0.155569725,-0.15417264,0.797372406,0.919249367,0.203388194,0.693422482,0.735120205,-0.144325472,0.282570604,0.223081602,-0.093786324,0.066151036,-0.009127589,0.144104507,0.384849931,0.13592233
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,0.217953145,0.486921601,-0.18069678,0.577193999,0.1023318,0.442562346,0.344366702,0.76585034,0.754669476,0.935393956,0.21295625,-0.258941446,0.870658868,0.917876668,0.199351006,0.829879167,0.612769599,0.123508637,0.30913048,0.598289084,0.258276808,0.427100076,-0.031696487,0.255311203,0.283010315,0.172413793
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,0.100959397,0.122235474,-0.19229623,0.073828975,0.010929867,0.771874501,0.184131989,0.73038122,0.791418636,0.958690904,0.115042136,-0.162147242,0.87237421,0.941550357,0.208771467,0.813270118,0.596942073,-0.17232453,0.229401763,0.086077156,-0.04745177,0.138288379,-0.095599092,0.237987508,0.374162879,0.113402062
CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,0.082645664,0.340405362,-0.200503202,0.081598886,0.083324576,0.747438596,0.48435153,0.74343636,0.786831324,0.97607535,0.140253616,-0.273409509,0.865268372,0.884266052,0.209294361,0.824208088,0.194368712,0.106462797,0.119512775,0.534699263,0.156612351,0.322072715,-0.078132579,0.251871985,0.499903264,0.130841121
CC(C)C[C@H](CN)CC(O)=O,CC1=C(C(C2=CC=CC(=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1,0.045598284,-0.013686576,-0.043780731,-0.200082584,-0.047218224,0.20941859,-0.090777769,0.399281739,0.018282768,0.194669508,-0.057162497,0.110318204,0.294138307,0.563359345,0.306367745,-0.096443071,0.453824047,-0.108928937,-0.151451325,0.4158561,0.205953587,0.032952434,-0.091511242,-0.018002948,0.165463635,0.082352941
CC(C)C[C@H](CN)CC(O)=O,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,-0.128063945,0.015423977,0.010358213,-0.112286247,-0.115193906,0.009312342,-0.143708298,0.220795658,0.109995575,0.049422713,0.158291359,-0.096497061,-0.084075492,-0.067691145,0.339140837,-0.100258893,0.001822045,-0.142322084,0.029236048,0.091285337,0.099428925,-0.049848285,-0.117808832,0.014966976,0.159813006,0.127272727
CC(C)C[C@H](CN)CC(O)=O,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0.071976587,0.059471966,-0.001522767,-0.174842214,-0.000227952,0.043157879,0.143376954,0.319686194,0.14690029,0.044941213,0.039094586,-0.23317251,-0.03843161,-0.060276373,0.707920725,-0.054283625,-0.040834456,-0.147100348,0.008807151,0.140664971,0.072812364,0.011826063,-0.090290263,-0.034221753,0.247829869,0.118644068
CC(C)C[C@H](CN)CC(O)=O,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,0.06028171,-0.005970612,-0.07233814,-0.23792254,-0.088539015,0.131985278,-0.117130642,0.327347649,0.074538969,0.055420782,0.22802571,-0.062566412,-0.091092845,-0.007109916,0.460889272,0.079198498,0.179163009,-0.17151405,-0.082036219,0.051053254,0.068582447,0.02388933,-0.197754181,-0.011672773,0.149360563,0.098591549
CC(C)C[C@H](CN)CC(O)=O,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,-0.145969066,-0.036456442,-0.050671094,-0.107004999,-0.033519883,0.076299171,-0.091348867,0.269981197,0.136644654,0.051641379,0.23766507,-0.039798885,-0.030192007,0.022289537,0.500927668,-0.042507313,-0.114580364,0.002734935,0.091003292,0.017196576,0.145958961,0.138528737,-0.242811329,0.033237193,0.200272524,0.112903226
CC(C)C[C@H](CN)CC(O)=O,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,0.078939469,0.091281801,0.022866437,-0.163937041,0.051135402,0.070625863,0.081863384,0.315489886,0.14739311,0.054124723,0.186400457,-0.174569391,0.000533937,0.00182958,0.744941029,0.013127267,-0.103868484,-0.114353572,0.343956556,0.208195383,0.073979461,-0.016873059,-0.064881465,-0.000864977,0.220608065,0.152542373
CC(C)C[C@H](CN)CC(O)=O,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,0.078935428,0.041523959,-0.020371335,-0.134361541,-0.044434336,0.06138315,0.109217274,0.313029901,0.045292905,0.150583341,-0.054126876,-0.185832225,-0.080879522,-0.043503068,0.245400999,-0.045058891,-0.059837304,-0.032234462,0.028166903,0.134027495,0.075814614,0.221896207,0.001620163,-0.028882729,0.293792078,0.119402985
CC(C)C[C@H](CN)CC(O)=O,NCC1(CC(O)=O)CCCCC1,0.608453569,0.376601829,0.646885773,0.371624158,0.748224891,0.142246437,0.760765889,0.789153471,0.188453533,0.191388176,0.852458729,0.328888562,0.111757554,0.038972254,0.873336108,0.38327917,0.772554132,0.586981256,0.473133949,0.418060707,0.536787224,0.513023075,0.605496697,0.744066572,0.117556337,0.222222222
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.799523275,0.870049853,0.68650073,0.739211428,0.643920342,0.309180831,0.875768177,0.354935667,0.868693458,0.765379595,0.583488068,0.15147943,0.657144701,0.450380701,0.560050918,0.795809952,0.84839793,0.48725174,0.601207108,0.37481529,0.643338085,0.635956063,0.040366673,0.452813499,0.722480301,0.430379747
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.833579342,0.858322351,0.596720699,0.830113703,0.592882211,0.691626479,0.761968421,0.719401436,0.899314556,0.85872602,0.578288355,0.821044637,0.859113109,0.611995549,0.953312022,0.832388835,0.868960471,0.703443469,0.818543541,0.734008028,0.789528724,0.453685398,0.314560284,0.846990472,0.920354677,0.69924812
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.891290072,0.866412076,0.75384254,0.723661411,0.673737905,0.363780091,0.87493372,0.342381921,0.549387151,0.771550112,0.770999026,0.24219297,0.734953004,0.957298214,0.327761044,0.791738904,0.827886561,0.517425161,0.587379314,0.356463046,0.587745673,0.452951987,0.322659785,0.528882544,0.573366323,0.379746835
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](CCCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.846417261,0.967839969,0.972769888,0.978274161,0.911047842,0.811667121,0.782900048,0.825740381,0.982883218,0.933393773,0.756341451,0.832082208,0.856427911,0.594307072,0.863051782,0.959275851,0.97180788,0.949977871,0.982619679,0.770984302,0.692282245,0.838255083,0.794515241,0.926962588,0.810042583,0.806722689
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.867893661,0.933586793,0.933735431,0.806991621,0.90391249,0.497712204,0.888750777,0.76667666,0.97456299,0.848802638,0.863171601,0.806740211,0.907000647,0.224187616,0.53606542,0.906615264,0.945662036,0.725877466,0.91118681,0.740709713,0.518378542,0.843248333,0.718388278,0.895894732,0.668155453,0.733870968
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0.842966743,0.811550564,0.807219006,0.684138613,0.771921372,0.249542295,0.814700005,0.54353445,0.953672097,0.531558371,0.547616115,0.558163891,0.365429344,0.407592859,0.874864627,0.874237968,0.905708504,0.351695632,0.857252664,0.59101375,0.481222835,0.321113746,0.0021447,0.431999634,0.874267189,0.375757576
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,0.909046667,0.892230735,0.759084926,0.79454573,0.705189779,0.39626776,0.831470739,0.498446525,0.427827588,0.723351308,0.70332572,0.309093004,0.52419182,0.207102894,0.156554616,0.737663957,0.848137232,0.427320667,0.559896,0.462345909,0.582017166,0.341991625,0.358935646,0.569521638,0.702087009,0.373417722
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.86974129,0.942951686,0.906734295,0.899580636,0.787961883,0.359021509,0.832426355,0.666097025,0.543877158,0.79674399,0.631103211,0.7628666,0.761586607,0.591766819,0.93111819,0.878562355,0.932403739,0.89670117,0.769446797,0.790638284,0.712489019,0.627769467,0.389117544,0.802700693,0.750996768,0.73015873
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,COC1=C(COC2=C(OC)C=C(F)C(=C2)N2C(=O)NC3=CSC(C(O)=O)=C3C2=O)C(F)=C(F)C=C1,-0.11681663,0.298554036,0.039094692,-0.126816673,-0.042077511,0.200529102,0.483523093,0.513363975,0.721853101,0.263390858,0.169281919,0.436649717,0.48227164,0.253661572,0.880601911,0.50128672,0.116217055,0.775095003,-0.036515211,0.202751884,0.516063348,0.582455665,0.239213221,0.162410966,0.289811487,0.109677419
CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1,-0.060606341,0.413809877,-0.034790445,-0.058971657,-0.034870551,0.524678135,0.044552308,0.659091709,0.848873247,0.53559874,0.360283927,-0.073923907,0.466944677,0.119557573,0.816195548,0.589340936,0.374370877,0.8013296,0.245725477,0.223656326,0.094684911,0.239758302,-0.174758361,0.365371882,0.37670371,0.13836478
